account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage,dir
0x6772ce2c78ad77d185e724baf3c73fc855e0c397,MATIC,0.9027,0.609,BUY,2023-12-20 19:03:00,-0.3585,CLOSE,51.85,50,Long
0xc4dea9884019946f0c0617e568292cdd487b5de4,OP,1.4847,0.6238,BUY,2023-12-20 20:25:00,-0.3087,OPEN,0.0,1,Long
0x9f46469dacc43d56c35b79bae4905b54b673b96f,ARB,1.1984,0.8214,SELL,2023-12-20 21:13:00,0.1635,OPEN,0.0,50,Short
0x0f2f77b9475059e62105e77b8d130a7cd6f85ea9,ETH,1730.8038,0.4345,SELL,2023-12-21 02:34:00,0.1356,OPEN,0.0,50,Short
0x646d2815b93dc22b981b7152e79d208287e60827,BTC,28051.5698,0.4281,BUY,2023-12-21 04:52:00,0.1305,OPEN,0.0,5,Long
0x4ccba13ed55148644802487bce53eb55921ba0fe,OP,1.5056,0.3228,BUY,2023-12-21 10:55:00,-0.0834,CLOSE,-14.65,50,Long
0xee391c2f221fd53d6a55604791a2377121504c19,MATIC,0.7725,0.1988,BUY,2023-12-21 12:05:00,0.1351,OPEN,0.0,50,Long
0xb429f0db71443a6dc3b6dd7fc8a7ccec4aa6dfca,ETH,1629.0479,0.2586,BUY,2023-12-21 12:59:00,-0.1037,OPEN,0.0,50,Long
0x7968a5f8676e6b77d71e6dadf79e40929b9c9eb0,DOGE,0.0739,0.1209,SELL,2023-12-21 14:38:00,0.0876,OPEN,0.0,20,Short
0x925c717311ca9170b4ac3e9b636d21179e3359dd,ARB,1.1914,0.8079,BUY,2023-12-21 15:26:00,0.0684,CLOSE,-3.85,1,Long
0xbb4e5487f3cf95039e0674754240ffcd91dcb7b6,ETH,1607.4417,0.6119,BUY,2023-12-21 15:54:00,0.2807,CLOSE,3.18,3,Long
0x7d320effc2b28f577dcd364c61661834374cb1ee,BNB,198.0428,1.0357,BUY,2023-12-21 17:30:00,-0.3386,CLOSE,-9.26,20,Long
0x0e414a03aedcefa5c05276b7aa873350baf6378b,BNB,222.6639,1.0001,BUY,2023-12-21 18:19:00,0.0062,OPEN,0.0,10,Long
0x3be2f0013aec35a8fd588a7ee15b7c917e04dd75,AVAX,13.9174,0.0534,BUY,2023-12-21 22:17:00,0.0058,OPEN,0.0,5,Long
0x75e3bcbec520c0c454921cf1afac79214071ba6e,MATIC,0.8689,0.716,SELL,2023-12-22 00:51:00,-0.0428,OPEN,0.0,20,Short
0x0328d5d04ef6b199bde888fc75394a7e49cbb2e3,MATIC,0.8439,0.092,SELL,2023-12-22 01:05:00,-0.0525,CLOSE,25.61,20,Short
0xb4d87bd4dc83166db001549b0f7dd10ed8172a97,LINK,5.7461,0.0725,BUY,2023-12-22 02:15:00,0.0336,OPEN,0.0,50,Long
0x893c0ce1b001bed43dbe9f36ff779cf9df99e513,LINK,5.3233,0.0441,SELL,2023-12-22 03:22:00,0.0095,OPEN,0.0,10,Short
0xebf28c699b1e7f2ad3e31316d86da0df789a475b,BNB,196.5139,1.5174,BUY,2023-12-22 04:57:00,1.1197,OPEN,0.0,50,Long
0x744cb7ef9bc0528b331a9c8cbdd555eeda37cf0e,LINK,6.0652,0.5998,SELL,2023-12-22 07:11:00,-0.0093,CLOSE,41.07,10,Short
0x30cf07144e7941c6c51824aa794607d5a2f34311,BTC,25022.8501,0.9557,BUY,2023-12-22 10:46:00,-0.6543,OPEN,0.0,50,Long
0x0285eb8e3dcc5302124dd67b15b3a223cf2bd3b2,OP,1.6599,0.3789,BUY,2023-12-22 13:57:00,0.1267,CLOSE,-7.68,3,Long
0x4aed548b0ad2ad42d36a65fc9fbb736529027373,ARB,1.2527,1.0361,BUY,2023-12-22 18:31:00,-1.0024,CLOSE,-9.94,50,Long
0x5f3203e5a82554fb4ff75ee00ec09483e2ae0341,ETH,1657.587,0.1141,SELL,2023-12-23 04:31:00,0.0825,OPEN,0.0,1,Short
0xc4dea9884019946f0c0617e568292cdd487b5de4,LINK,6.4923,0.5601,SELL,2023-12-23 06:44:00,0.135,OPEN,0.0,3,Short
0x78af6c0c766c104d1e512e617f991e02976ce472,DOGE,0.0765,0.578,BUY,2023-12-23 10:25:00,-0.0541,CLOSE,6.5,3,Long
0x2e380d92bab460b09297a542e4b0198e2c87e43c,SOL,19.7341,0.3087,SELL,2023-12-23 12:34:00,0.086,CLOSE,-5.27,3,Short
0xeea684c1f340e7d01d339e94e345a318e63f4345,BNB,218.5176,0.043,BUY,2023-12-23 12:45:00,-0.0323,CLOSE,-4.37,3,Long
0x0e414a03aedcefa5c05276b7aa873350baf6378b,ETH,1741.8153,1.6375,BUY,2023-12-23 17:03:00,1.0297,OPEN,0.0,10,Long
0x6ae91f9044b365bc545fbaefecc120afb3f0e0b8,OP,1.4907,0.5633,SELL,2023-12-24 01:58:00,-0.0595,OPEN,0.0,20,Short
0xcfd86a92699b4e78a9d76f77c3658a5933d981e1,ETH,1810.7378,0.721,BUY,2023-12-24 03:53:00,-0.324,CLOSE,-12.8,5,Long
0x3be2f0013aec35a8fd588a7ee15b7c917e04dd75,MATIC,0.8907,1.1193,BUY,2023-12-24 05:02:00,1.4161,OPEN,0.0,3,Long
0x9c453737aa43460414e9164eba11d3f5579cf2f1,OP,1.486,0.3977,SELL,2023-12-24 07:09:00,-0.0874,OPEN,0.0,10,Short
0x26e94b906f96d22acf1132f3c95ef725e7f49365,SOL,19.3602,0.2556,SELL,2023-12-24 07:44:00,-0.0204,CLOSE,-1.45,2,Short
0xb77e6e8c09d1faa2d9fa8746ce75c51abe7252be,MATIC,0.938,1.3716,SELL,2023-12-24 09:11:00,0.4258,CLOSE,2.52,1,Short
0xe921971dbc1ec5636c7872b4ccfded69e5a45abe,ARB,1.1231,1.2456,SELL,2023-12-24 10:31:00,-0.4664,CLOSE,0.6,1,Short
0x1df10b04fc8b7bb56232fbf467593f3d4db7f636,ARB,1.1499,0.3737,SELL,2023-12-24 11:55:00,-0.1558,CLOSE,-12.6,10,Short
0x75e3bcbec520c0c454921cf1afac79214071ba6e,ETH,1820.7728,0.0871,SELL,2023-12-24 13:01:00,-0.0322,CLOSE,9.4,5,Short
0x744c9dcc29d0c40a3d305d66bb7cf1e724333f73,ETH,1750.2946,0.6928,BUY,2023-12-24 16:05:00,-0.0014,OPEN,0.0,1,Long
0x6ae91f9044b365bc545fbaefecc120afb3f0e0b8,LINK,6.3738,0.2902,BUY,2023-12-24 16:51:00,-0.0356,OPEN,0.0,1,Long
0x5d4e187b0ea64e520ab88273cce8678ddb6803c8,SOL,18.7504,0.0477,SELL,2023-12-24 19:14:00,-0.0085,CLOSE,0.84,1,Short
0xcfd86a92699b4e78a9d76f77c3658a5933d981e1,OP,1.5448,0.2791,SELL,2023-12-25 00:35:00,-0.1586,OPEN,0.0,10,Short
0xe2c1562bb67f7a529b76e91f7196d63f54ccddaf,DOGE,0.0681,0.7543,BUY,2023-12-25 01:00:00,0.3841,CLOSE,-5.46,5,Long
0x5a1966353c437c4a9bafc506875acdf42fc8ff65,ARB,1.2593,1.4556,BUY,2023-12-25 02:11:00,0.3256,CLOSE,-1.45,1,Long
0xc599099a389d38c5d9c8b5481edbeba0598102b1,BNB,203.4119,0.0324,SELL,2023-12-25 03:06:00,0.0012,OPEN,0.0,50,Short
0x893c0ce1b001bed43dbe9f36ff779cf9df99e513,ARB,1.3089,1.1657,SELL,2023-12-25 03:35:00,0.4099,OPEN,0.0,5,Short
0x6ae91f9044b365bc545fbaefecc120afb3f0e0b8,BNB,210.2101,0.6132,SELL,2023-12-25 04:31:00,0.2311,CLOSE,-2.27,20,Short
0x646d2815b93dc22b981b7152e79d208287e60827,LINK,5.8903,0.7634,SELL,2023-12-25 05:17:00,0.1925,OPEN,0.0,2,Short
0x6ae91f9044b365bc545fbaefecc120afb3f0e0b8,DOGE,0.0707,0.4312,BUY,2023-12-25 16:35:00,0.0699,CLOSE,13.97,3,Long
0xaa624205b23ee2d620474b557ab013e55b55c926,AVAX,14.567,0.1996,SELL,2023-12-25 17:55:00,-0.1187,CLOSE,67.71,20,Short
0x3be2f0013aec35a8fd588a7ee15b7c917e04dd75,AVAX,13.9499,0.3888,SELL,2023-12-25 21:21:00,-0.0072,CLOSE,-0.32,2,Short
0x37d65217f9a89b91d3d82602fe21b9178f03dce8,AVAX,14.4095,0.7236,BUY,2023-12-26 00:56:00,0.2213,CLOSE,-2.31,2,Long
0x14fb2d0de7f331f4ab61b71a9d5c4c8e4ef8c0e5,ARB,1.2744,0.1689,BUY,2023-12-26 02:03:00,0.1153,OPEN,0.0,50,Long
0x0e414a03aedcefa5c05276b7aa873350baf6378b,MATIC,0.9429,0.4507,BUY,2023-12-26 02:37:00,-0.301,CLOSE,13.11,3,Long
0x23be95267b9414f864c908abccf5f987e42ce22c,ETH,1566.4452,0.2168,SELL,2023-12-26 02:41:00,-0.1506,CLOSE,1.4,2,Short
0x0285eb8e3dcc5302124dd67b15b3a223cf2bd3b2,MATIC,0.8505,1.3238,BUY,2023-12-26 03:40:00,-0.0715,CLOSE,2.73,3,Long
0x893c0ce1b001bed43dbe9f36ff779cf9df99e513,LINK,5.9017,0.1393,SELL,2023-12-26 04:13:00,0.0887,OPEN,0.0,5,Short
0x925c717311ca9170b4ac3e9b636d21179e3359dd,SOL,19.2018,0.288,SELL,2023-12-26 07:06:00,0.1467,CLOSE,0.06,1,Short
0x4939835272851ed4624ebeef2cd55b020d083576,SOL,21.1176,0.1563,BUY,2023-12-26 10:06:00,-0.0151,OPEN,0.0,10,Long
0x09fceb2336574e225ea891b132998c73f4696abe,BTC,26440.6713,0.2245,SELL,2023-12-26 11:28:00,-0.061,OPEN,0.0,10,Short
0x4f4a940690ae223310632fab09b9ce1d1115fe6b,MATIC,0.9101,0.078,SELL,2023-12-26 18:30:00,0.0196,CLOSE,2.35,1,Short
0x26e94b906f96d22acf1132f3c95ef725e7f49365,DOGE,0.0708,0.3267,BUY,2023-12-26 19:03:00,0.2601,OPEN,0.0,2,Long
0x9c453737aa43460414e9164eba11d3f5579cf2f1,AVAX,14.0404,0.1992,BUY,2023-12-26 22:55:00,0.059,OPEN,0.0,2,Long
0xdaae4227dfe85b6068adba35a50dd7a2e75f34fe,BNB,205.3044,0.4732,SELL,2023-12-27 02:38:00,-0.3499,OPEN,0.0,2,Short
0x6772ce2c78ad77d185e724baf3c73fc855e0c397,DOGE,0.0648,0.3175,SELL,2023-12-27 05:18:00,-0.1458,CLOSE,12.38,3,Short
0x2fb4e305fa7f9e99b4f649c36ab6f03349f63204,SOL,20.5709,0.5581,BUY,2023-12-27 22:30:00,-0.2524,CLOSE,5.9,3,Long
0xaa624205b23ee2d620474b557ab013e55b55c926,AVAX,12.8715,0.7988,SELL,2023-12-27 23:34:00,0.0088,OPEN,0.0,50,Short
0x744cb7ef9bc0528b331a9c8cbdd555eeda37cf0e,DOGE,0.0754,0.6723,SELL,2023-12-28 04:34:00,0.4605,CLOSE,3.93,5,Short
0x925c717311ca9170b4ac3e9b636d21179e3359dd,BNB,211.2059,0.3677,BUY,2023-12-28 05:11:00,-0.0854,OPEN,0.0,1,Long
0xb5165416bd5e31205f5eebdb26cd1592ebddca2e,DOGE,0.0672,1.616,SELL,2023-12-28 05:38:00,-0.0626,CLOSE,3.86,5,Short
0xb5165416bd5e31205f5eebdb26cd1592ebddca2e,LINK,5.9878,0.3812,BUY,2023-12-28 08:17:00,0.6437,OPEN,0.0,50,Long
0x4379bda828db78e0c9e1b8c145905c0b109af197,SOL,18.2788,0.6011,BUY,2023-12-28 09:11:00,-0.2753,CLOSE,-7.13,5,Long
0x9c453737aa43460414e9164eba11d3f5579cf2f1,SOL,19.8783,0.4659,SELL,2023-12-28 09:30:00,0.0442,OPEN,0.0,20,Short
0x26e94b906f96d22acf1132f3c95ef725e7f49365,BTC,25223.3939,0.6163,SELL,2023-12-28 10:27:00,-0.0536,OPEN,0.0,2,Short
0x2e380d92bab460b09297a542e4b0198e2c87e43c,LINK,6.5304,0.0189,SELL,2023-12-28 11:19:00,0.0091,CLOSE,-35.9,50,Short
0x47484e135be5cc29287e7165fb9c975996f6a214,BTC,23908.238,0.1182,SELL,2023-12-28 14:27:00,-0.0099,CLOSE,-1.69,2,Short
0x925c717311ca9170b4ac3e9b636d21179e3359dd,OP,1.4266,2.9124,SELL,2023-12-28 22:52:00,-0.4095,CLOSE,-1.25,3,Short
0xa2e1a7b77321268164f1cab8f52cd112cfe0f364,ETH,1487.1788,0.3483,SELL,2023-12-28 23:12:00,0.2627,CLOSE,-3.8,2,Short
0x5f3203e5a82554fb4ff75ee00ec09483e2ae0341,ETH,1625.562,1.0892,BUY,2023-12-28 23:52:00,0.9006,CLOSE,15.95,5,Long
0xc4dea9884019946f0c0617e568292cdd487b5de4,BNB,205.8913,0.9846,SELL,2023-12-29 01:34:00,-0.4759,CLOSE,-2.03,5,Short
0x5d4e187b0ea64e520ab88273cce8678ddb6803c8,DOGE,0.072,0.3332,SELL,2023-12-29 01:52:00,-0.2921,CLOSE,54.33,50,Short
0x925c717311ca9170b4ac3e9b636d21179e3359dd,DOGE,0.0713,0.9789,BUY,2023-12-29 02:23:00,0.7514,OPEN,0.0,5,Long
0xdaae4227dfe85b6068adba35a50dd7a2e75f34fe,ETH,1622.5281,0.2803,BUY,2023-12-29 09:32:00,0.0065,CLOSE,16.05,50,Long
0x5cc6e86a6eb53b1f13feb35d2a7d10c872850f05,BNB,220.2928,0.0295,BUY,2023-12-29 10:08:00,0.0378,OPEN,0.0,5,Long
0x43daceb7e014b2c8f1e1dea64bf293277027181b,SOL,19.7335,1.3687,SELL,2023-12-29 14:17:00,-0.2439,CLOSE,-7.58,10,Short
0xb973994ea6148c341bff47f5e9721ff9029420df,MATIC,0.9572,0.1454,SELL,2023-12-29 14:19:00,0.0274,CLOSE,3.94,3,Short
0x14fb2d0de7f331f4ab61b71a9d5c4c8e4ef8c0e5,DOGE,0.0745,0.3341,SELL,2023-12-29 15:32:00,-0.4053,OPEN,0.0,5,Short
0x987c1d0a09e6109925ce9325a327c9bc34db8d33,LINK,5.7178,0.4061,BUY,2023-12-29 16:01:00,0.2727,CLOSE,-3.61,10,Long
0x6ae91f9044b365bc545fbaefecc120afb3f0e0b8,BTC,23419.142,0.0381,BUY,2023-12-29 17:58:00,0.0291,OPEN,0.0,10,Long
0xb77e6e8c09d1faa2d9fa8746ce75c51abe7252be,AVAX,14.3335,0.4718,BUY,2023-12-29 22:31:00,-0.0362,OPEN,0.0,1,Long
0xbdd2a8dc587fa386779f90becc9694c9586d3ce5,ARB,1.1888,0.9396,SELL,2023-12-29 23:33:00,0.1456,OPEN,0.0,10,Short
0xea061b83a2dc03d04b9b22920149ea6f5465fa27,BNB,228.8125,0.4066,SELL,2023-12-30 03:45:00,-0.2685,OPEN,0.0,2,Short
0xb5165416bd5e31205f5eebdb26cd1592ebddca2e,ARB,1.2021,0.6234,SELL,2023-12-30 04:33:00,-0.113,CLOSE,-3.28,3,Short
0x47484e135be5cc29287e7165fb9c975996f6a214,SOL,20.352,0.1409,SELL,2023-12-30 06:11:00,-0.0454,CLOSE,-3.96,5,Short
0x47484e135be5cc29287e7165fb9c975996f6a214,BNB,214.7592,0.5926,SELL,2023-12-30 10:28:00,-0.0613,CLOSE,-98.1,50,Short
0x0f2f77b9475059e62105e77b8d130a7cd6f85ea9,BNB,189.2174,0.4443,SELL,2023-12-30 17:31:00,0.1661,OPEN,0.0,3,Short
0xdb5102ee19e81b7181b47ffb28758462bdc6a2f6,SOL,19.5991,0.1082,SELL,2023-12-30 17:54:00,0.0441,OPEN,0.0,5,Short
0xc87fa1c370a4cdce8a3de02aecd8246696f21820,DOGE,0.069,0.5927,SELL,2023-12-30 18:22:00,-0.108,CLOSE,83.0,20,Short
0x646d2815b93dc22b981b7152e79d208287e60827,SOL,21.8182,0.0546,BUY,2023-12-30 20:01:00,0.0186,OPEN,0.0,20,Long
0x37d65217f9a89b91d3d82602fe21b9178f03dce8,BTC,25850.359,0.3263,SELL,2023-12-30 20:17:00,-0.1889,CLOSE,-6.23,3,Short
0x0e414a03aedcefa5c05276b7aa873350baf6378b,DOGE,0.0705,0.0338,SELL,2023-12-30 22:10:00,0.0113,CLOSE,-7.42,10,Short
0x30cf07144e7941c6c51824aa794607d5a2f34311,ETH,1590.913,0.4816,SELL,2023-12-31 02:27:00,-0.0921,OPEN,0.0,3,Short
0x2e380d92bab460b09297a542e4b0198e2c87e43c,BTC,24429.3784,0.3488,SELL,2023-12-31 02:55:00,0.224,CLOSE,-0.69,2,Short
0x6ae91f9044b365bc545fbaefecc120afb3f0e0b8,BNB,213.0432,0.2933,BUY,2023-12-31 05:39:00,-0.0735,OPEN,0.0,2,Long
0x9c453737aa43460414e9164eba11d3f5579cf2f1,MATIC,0.9032,0.2495,BUY,2023-12-31 06:31:00,-0.0155,CLOSE,18.34,10,Long
0x4aed548b0ad2ad42d36a65fc9fbb736529027373,BNB,200.9887,0.7941,SELL,2023-12-31 08:18:00,-0.2169,CLOSE,-0.32,3,Short
0x75e3bcbec520c0c454921cf1afac79214071ba6e,ETH,1534.1253,0.3716,SELL,2023-12-31 09:14:00,0.1957,CLOSE,-44.45,50,Short
0x1df10b04fc8b7bb56232fbf467593f3d4db7f636,ETH,1591.8294,0.4769,BUY,2023-12-31 10:04:00,0.2361,CLOSE,2.27,2,Long
0x4379bda828db78e0c9e1b8c145905c0b109af197,DOGE,0.0649,0.0107,BUY,2023-12-31 13:53:00,0.0053,CLOSE,-5.21,2,Long
0x893c0ce1b001bed43dbe9f36ff779cf9df99e513,AVAX,14.2366,0.3569,SELL,2023-12-31 14:23:00,-0.1057,CLOSE,-0.59,5,Short
0x744c9dcc29d0c40a3d305d66bb7cf1e724333f73,OP,1.5844,0.0357,BUY,2023-12-31 19:18:00,-0.0035,OPEN,0.0,20,Long
0xf547770f567ab48950b47158a6efc236cb73d8c1,BTC,23436.9903,0.2041,BUY,2024-01-01 01:19:00,0.0617,CLOSE,1.04,1,Long
0x925c717311ca9170b4ac3e9b636d21179e3359dd,OP,1.3424,0.5596,SELL,2024-01-01 03:20:00,0.822,OPEN,0.0,50,Short
0xdaae4227dfe85b6068adba35a50dd7a2e75f34fe,BTC,24635.3828,0.5864,SELL,2024-01-01 07:43:00,-0.2995,OPEN,0.0,20,Short
0xd070b332429151e576014d456b91028526f824b6,ARB,1.2552,0.0776,SELL,2024-01-02 10:40:00,-0.0411,OPEN,0.0,50,Short
0xa2e1a7b77321268164f1cab8f52cd112cfe0f364,AVAX,13.6619,0.1589,SELL,2024-01-02 11:52:00,0.0117,OPEN,0.0,5,Short
0x09fceb2336574e225ea891b132998c73f4696abe,BTC,24815.4968,0.1601,SELL,2024-01-02 13:23:00,0.0827,CLOSE,-0.58,2,Short
0xebf28c699b1e7f2ad3e31316d86da0df789a475b,ARB,1.2536,1.0153,BUY,2024-01-02 13:33:00,0.9288,CLOSE,-4.61,10,Long
0xd45a1cd4a5790cb05bf8c66c9c2a4154c047bb63,ETH,1460.5335,0.4169,BUY,2024-01-02 15:02:00,0.2274,OPEN,0.0,3,Long
0x2fb4e305fa7f9e99b4f649c36ab6f03349f63204,LINK,5.6312,1.6927,SELL,2024-01-02 16:40:00,0.005,OPEN,0.0,5,Short
0x2e380d92bab460b09297a542e4b0198e2c87e43c,AVAX,13.0357,0.1206,BUY,2024-01-02 18:48:00,0.1025,OPEN,0.0,50,Long
0x1df10b04fc8b7bb56232fbf467593f3d4db7f636,DOGE,0.0723,0.1599,SELL,2024-01-02 21:25:00,-0.0125,OPEN,0.0,20,Short
0x37d65217f9a89b91d3d82602fe21b9178f03dce8,OP,1.5311,0.1911,BUY,2024-01-03 00:53:00,0.0216,OPEN,0.0,50,Long
0xc599099a389d38c5d9c8b5481edbeba0598102b1,ETH,1591.1693,0.0958,SELL,2024-01-03 01:18:00,0.0023,OPEN,0.0,50,Short
0x0f2f77b9475059e62105e77b8d130a7cd6f85ea9,AVAX,13.8622,0.0771,SELL,2024-01-03 01:28:00,-0.0699,CLOSE,-3.6,2,Short
0x78af6c0c766c104d1e512e617f991e02976ce472,AVAX,13.5935,0.0312,SELL,2024-01-03 01:38:00,-0.0095,OPEN,0.0,10,Short
0xc87fa1c370a4cdce8a3de02aecd8246696f21820,DOGE,0.0736,0.1416,SELL,2024-01-03 03:58:00,0.1242,CLOSE,2.74,20,Short
0x4939835272851ed4624ebeef2cd55b020d083576,ARB,1.2399,0.2198,BUY,2024-01-03 05:32:00,0.2133,OPEN,0.0,50,Long
0x24a05b6a280881d9f48b32588c8c89018988a3b9,SOL,21.2551,0.7225,BUY,2024-01-03 06:02:00,0.2481,OPEN,0.0,3,Long
0xd45a1cd4a5790cb05bf8c66c9c2a4154c047bb63,BNB,207.3584,0.6231,BUY,2024-01-03 07:03:00,0.6805,CLOSE,12.41,10,Long
0x525162b29a67219a10418bb3be42f9213b57465d,DOGE,0.0742,0.8347,SELL,2024-01-03 11:05:00,-0.5123,CLOSE,7.71,5,Short
0x5d4e187b0ea64e520ab88273cce8678ddb6803c8,MATIC,0.9349,0.85,SELL,2024-01-03 12:31:00,0.0002,CLOSE,-0.28,1,Short
0xbb4e5487f3cf95039e0674754240ffcd91dcb7b6,SOL,19.6929,0.1594,BUY,2024-01-03 14:11:00,0.0957,OPEN,0.0,20,Long
0xea061b83a2dc03d04b9b22920149ea6f5465fa27,SOL,20.3888,0.3337,BUY,2024-01-03 14:31:00,-0.1959,OPEN,0.0,2,Long
0x744cb7ef9bc0528b331a9c8cbdd555eeda37cf0e,AVAX,14.4287,0.2115,BUY,2024-01-03 22:37:00,-0.0596,OPEN,0.0,2,Long
0x0e414a03aedcefa5c05276b7aa873350baf6378b,DOGE,0.0703,0.4019,BUY,2024-01-04 03:32:00,-0.0338,OPEN,0.0,2,Long
0x0f2f77b9475059e62105e77b8d130a7cd6f85ea9,ETH,1626.7871,0.2707,BUY,2024-01-04 05:46:00,0.3973,CLOSE,-20.47,10,Long
0x30cf07144e7941c6c51824aa794607d5a2f34311,MATIC,0.9042,0.2017,BUY,2024-01-04 06:07:00,0.0671,CLOSE,3.64,20,Long
0x5d4e187b0ea64e520ab88273cce8678ddb6803c8,BTC,25447.9306,0.286,SELL,2024-01-04 08:18:00,-0.1711,OPEN,0.0,10,Short
0x5cc6e86a6eb53b1f13feb35d2a7d10c872850f05,BNB,200.409,0.1042,BUY,2024-01-04 08:23:00,-0.0009,CLOSE,1.73,3,Long
0xb2ad781ab883a8f93650bcd708f6c9529a07f690,LINK,6.2745,0.1,BUY,2024-01-04 08:35:00,-0.0851,CLOSE,-3.07,3,Long
0x4379bda828db78e0c9e1b8c145905c0b109af197,SOL,20.1705,0.8743,BUY,2024-01-04 18:15:00,-0.0109,OPEN,0.0,1,Long
0x8528643b6c996c090947e88b00fe1763200c3698,SOL,18.5846,0.0738,BUY,2024-01-04 19:07:00,-0.0155,CLOSE,10.06,10,Long
0x893c0ce1b001bed43dbe9f36ff779cf9df99e513,ETH,1749.5253,0.2905,SELL,2024-01-04 19:25:00,-0.1096,OPEN,0.0,10,Short
0xf547770f567ab48950b47158a6efc236cb73d8c1,DOGE,0.0696,1.4864,SELL,2024-01-04 22:52:00,-0.3539,CLOSE,8.03,2,Short
0xb4d87bd4dc83166db001549b0f7dd10ed8172a97,DOGE,0.0719,0.3591,SELL,2024-01-05 01:25:00,-0.1912,OPEN,0.0,50,Short
0xb4d87bd4dc83166db001549b0f7dd10ed8172a97,DOGE,0.0675,0.1585,BUY,2024-01-05 06:50:00,0.06,OPEN,0.0,2,Long
0xb429f0db71443a6dc3b6dd7fc8a7ccec4aa6dfca,BTC,26402.6986,1.2114,SELL,2024-01-05 07:51:00,0.7027,OPEN,0.0,20,Short
0x5d4e187b0ea64e520ab88273cce8678ddb6803c8,AVAX,13.2904,1.1227,SELL,2024-01-05 12:13:00,0.7825,OPEN,0.0,1,Short
0x09fceb2336574e225ea891b132998c73f4696abe,DOGE,0.0682,0.7287,BUY,2024-01-05 12:15:00,-0.7157,CLOSE,-7.74,20,Long
0x6262afa887ea89b1b66c12e70d25de9412bdf3dd,BNB,193.2091,0.929,BUY,2024-01-05 14:37:00,-0.1889,OPEN,0.0,2,Long
0x0285eb8e3dcc5302124dd67b15b3a223cf2bd3b2,ETH,1670.6885,0.4778,BUY,2024-01-05 14:47:00,-0.3264,CLOSE,-35.15,50,Long
0x4f4a940690ae223310632fab09b9ce1d1115fe6b,MATIC,0.9132,0.2096,BUY,2024-01-05 15:48:00,0.0872,CLOSE,-0.28,1,Long
0xaa624205b23ee2d620474b557ab013e55b55c926,SOL,20.6486,0.1347,SELL,2024-01-05 16:07:00,0.0665,CLOSE,0.59,1,Short
0xb973994ea6148c341bff47f5e9721ff9029420df,MATIC,0.959,1.0984,SELL,2024-01-05 16:47:00,0.9501,OPEN,0.0,3,Short
0x6772ce2c78ad77d185e724baf3c73fc855e0c397,MATIC,0.9124,0.4984,BUY,2024-01-06 00:32:00,0.2498,CLOSE,-3.64,5,Long
0x3be2f0013aec35a8fd588a7ee15b7c917e04dd75,ETH,1568.1954,0.4637,BUY,2024-01-06 01:06:00,-0.1027,CLOSE,7.39,3,Long
0xedbe03d7cf3f6121ea929dfa1841270856f03d2b,SOL,19.4272,0.4587,BUY,2024-01-06 01:29:00,0.3386,OPEN,0.0,2,Long
0x14fb2d0de7f331f4ab61b71a9d5c4c8e4ef8c0e5,SOL,20.3398,0.1486,BUY,2024-01-06 03:57:00,-0.0005,OPEN,0.0,20,Long
0xd45a1cd4a5790cb05bf8c66c9c2a4154c047bb63,LINK,6.1787,0.3081,SELL,2024-01-06 07:17:00,0.0643,OPEN,0.0,50,Short
0x6ae91f9044b365bc545fbaefecc120afb3f0e0b8,ARB,1.3115,0.098,BUY,2024-01-06 11:52:00,0.1259,OPEN,0.0,2,Long
0x43daceb7e014b2c8f1e1dea64bf293277027181b,BTC,25954.9317,0.2611,SELL,2024-01-06 12:33:00,-0.0059,CLOSE,37.72,10,Short
0x2e380d92bab460b09297a542e4b0198e2c87e43c,OP,1.5494,0.0824,BUY,2024-01-06 12:39:00,-0.103,CLOSE,-6.05,5,Long
0x2e380d92bab460b09297a542e4b0198e2c87e43c,SOL,21.3385,0.2001,BUY,2024-01-06 15:23:00,-0.0308,OPEN,0.0,1,Long
0x26e94b906f96d22acf1132f3c95ef725e7f49365,OP,1.5841,0.8298,BUY,2024-01-06 15:46:00,0.0951,CLOSE,9.08,10,Long
0x4aed548b0ad2ad42d36a65fc9fbb736529027373,BNB,202.8736,0.3109,SELL,2024-01-06 17:35:00,-0.0501,CLOSE,1.7,1,Short
0xeebc475a7fbdf24e9a015d16ca79c7f443e7ab81,BTC,25395.3422,1.1284,SELL,2024-01-06 18:29:00,0.7708,CLOSE,14.66,5,Short
0x6ae91f9044b365bc545fbaefecc120afb3f0e0b8,AVAX,13.395,0.8056,BUY,2024-01-06 19:14:00,0.4574,CLOSE,-5.88,2,Long
0x0285eb8e3dcc5302124dd67b15b3a223cf2bd3b2,OP,1.3861,1.5415,BUY,2024-01-06 22:34:00,-0.0565,OPEN,0.0,1,Long
0xc61546b61eada8292e6df67fbf85809118265b37,BTC,24264.5749,0.1302,BUY,2024-01-06 22:49:00,0.0591,CLOSE,51.17,20,Long
0xb973994ea6148c341bff47f5e9721ff9029420df,BNB,216.0434,0.0677,BUY,2024-01-06 23:58:00,0.015,OPEN,0.0,1,Long
0xedbe03d7cf3f6121ea929dfa1841270856f03d2b,ARB,1.1826,0.1843,SELL,2024-01-07 01:56:00,0.0652,CLOSE,3.23,5,Short
0xb973994ea6148c341bff47f5e9721ff9029420df,MATIC,0.9629,0.4447,SELL,2024-01-07 02:21:00,0.1875,OPEN,0.0,10,Short
